gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
POU3F3,352,POU3F3,OK,treatmentcontrol,-1.461810724,0.120562318,-12.12493881,2.39E-31,-2.070510738,count,8.59E-27
RAC3,311,RAC3,OK,treatmentcontrol,-1.471175591,0.115261656,-12.76379011,2.72E-34,-2.069749377,count,9.80E-30
HMGN2,533,HMGN2,OK,treatmentcontrol,-1.442343686,0.134093666,-10.75624025,2.10E-25,-2.069226502,count,7.49E-21
PSME2,362,PSME2,OK,treatmentcontrol,-1.451602354,0.093953918,-15.45015249,1.05E-47,-2.057091293,count,3.80E-43
BEX1,363,BEX1,OK,treatmentcontrol,-1.437026221,0.139641075,-10.29085619,1.67E-23,-2.055822791,count,4.11E-19
NES,399,NES,OK,treatmentcontrol,-1.435992171,0.102221045,-14.04791123,1.65E-40,-2.04906228,count,5.99E-36
PANTR1,452,PANTR1,OK,treatmentcontrol,-1.428866668,0.112145418,-12.74119528,3.47E-34,-2.046745302,count,1.25E-29
TMEM132B,211,TMEM132B,OK,treatmentcontrol,-1.461828061,0.161314238,-9.061990282,8.47E-19,-2.036856805,count,2.04E-14
ARF5,413,ARF5,OK,treatmentcontrol,-1.432416452,0.07996382,-17.91330687,3.17E-61,-2.035901354,count,1.16E-56
IFI16,313,IFI16,OK,treatmentcontrol,-1.424080697,0.160091051,-8.895442258,3.38E-18,-2.014481291,count,8.11E-14
HIST1H1E,325,HIST1H1E,OK,treatmentcontrol,-1.423166372,0.141135203,-10.08370937,1.12E-22,-2.013967279,count,2.74E-18
SRM,409,SRM,OK,treatmentcontrol,-1.413664655,0.094865544,-14.90177152,7.63E-45,-2.012986217,count,2.77E-40
MT1X,391,MT1X,OK,treatmentcontrol,-1.391558203,0.20938532,-6.645920573,5.35E-11,-2.001983196,count,1.21E-06
CKB,721,CKB,OK,treatmentcontrol,-1.383390429,0.080521364,-17.1804148,4.23E-57,-1.99369116,count,1.54E-52
FAM181B,389,FAM181B,OK,treatmentcontrol,-1.387234958,0.115569742,-12.00344423,8.45E-31,-1.98232757,count,3.03E-26
BLVRA,331,BLVRA,OK,treatmentcontrol,-1.399938548,0.113898004,-12.29115967,4.19E-32,-1.974825806,count,1.51E-27
SOCS2,295,SOCS2,OK,treatmentcontrol,-1.396857041,0.140948103,-9.910435209,5.37E-22,-1.973299557,count,1.31E-17
GNG3,206,GNG3,OK,treatmentcontrol,-1.415686905,0.164519944,-8.604956166,3.59E-17,-1.965829187,count,8.57E-13
HSD17B10,363,HSD17B10,OK,treatmentcontrol,-1.384613268,0.096757335,-14.31016329,8.00E-42,-1.956103265,count,2.90E-37
PTX3,201,PTX3,OK,treatmentcontrol,-1.417506742,0.187514676,-7.559444258,1.04E-13,-1.952924452,count,2.41E-09
MCUB,394,MCUB,OK,treatmentcontrol,-1.368999791,0.098142328,-13.94912691,5.13E-40,-1.94489095,count,1.86E-35
HNRNPAB,422,HNRNPAB,OK,treatmentcontrol,-1.364662721,0.095933502,-14.22509026,2.14E-41,-1.94476651,count,7.77E-37
AIF1L,239,AIF1L,OK,treatmentcontrol,-1.386552482,0.144283611,-9.609909743,7.73E-21,-1.936858236,count,1.88E-16
TCIM,201,TCIM,OK,treatmentcontrol,-1.383426043,0.220250526,-6.281147511,5.33E-10,-1.915982394,count,1.19E-05
DPP7,345,DPP7,OK,treatmentcontrol,-1.338255149,0.101743643,-13.15320651,3.89E-36,-1.897419484,count,1.40E-31
DRAP1,586,DRAP1,OK,treatmentcontrol,-1.320536298,0.061450343,-21.48948604,2.49E-82,-1.894900477,count,9.09E-78
CKAP2,289,CKAP2,OK,treatmentcontrol,-1.332456251,0.141921294,-9.388698586,5.29E-20,-1.878510261,count,1.28E-15
SALL1,222,SALL1,OK,treatmentcontrol,-1.356846405,0.154724039,-8.769460839,9.50E-18,-1.878376159,count,2.27E-13
CAMK1,206,CAMK1,OK,treatmentcontrol,-1.353993336,0.146684987,-9.23061976,2.04E-19,-1.868559191,count,4.93E-15
