gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
THYN1,1611,THYN1,OK,treatmentcontrol,-1.093609342,0.045093239,-24.25218009,1.48E-119,-1.551300628,count,5.25E-115
CCND2,304,CCND2,OK,treatmentcontrol,-2.077713957,0.153449658,-13.54003638,1.13E-40,-2.67406583,count,3.78E-36
CD9,312,CD9,OK,treatmentcontrol,-4.026129986,0.316396976,-12.72493194,3.11E-36,-4.774866735,count,1.03E-31
PIANP,205,PIANP,OK,treatmentcontrol,-1.50586349,0.1786779,-8.427810548,5.22E-17,-1.748625513,count,1.13E-12
GPR162,490,GPR162,OK,treatmentcontrol,-1.448809045,0.09356474,-15.48456228,3.11E-52,-1.93942901,count,1.06E-47
PHB2,1989,PHB2,OK,treatmentcontrol,-1.204751138,0.038002739,-31.70169195,2.14E-192,-1.719385768,count,7.71E-188
HEBP1,593,HEBP1,OK,treatmentcontrol,-1.615286743,0.090671755,-17.81466276,8.30E-68,-2.19074641,count,2.87E-63
HIST4H4,506,HIST4H4,OK,treatmentcontrol,-1.144865159,0.127436784,-8.983788858,4.34E-19,-1.513055296,count,9.59E-15
AC087239.1,319,AC087239.1,OK,treatmentcontrol,-1.220714989,0.144746251,-8.4334826,4.98E-17,-1.536860755,count,1.08E-12
TMEM106C,1360,TMEM106C,OK,treatmentcontrol,-1.0735989,0.048470093,-22.1497182,2.35E-101,-1.521647315,count,8.30E-97
COL2A1,273,COL2A1,OK,treatmentcontrol,-5.565518861,0.67290473,-8.270886823,1.92E-16,-5.818403474,count,4.14E-12
NR4A1,428,NR4A1,OK,treatmentcontrol,-1.656772432,0.137151536,-12.07986787,6.78E-33,-2.202379071,count,1.61E-28
NACA,3222,NACA,OK,treatmentcontrol,-1.11441895,0.019174142,-58.12092981,0,-1.606131583,count,0
LRP1,264,LRP1,OK,treatmentcontrol,-1.875355487,0.153559637,-12.21255482,1.44E-33,-2.365396055,count,3.42E-29
NDUFA4L2,296,NDUFA4L2,OK,treatmentcontrol,-1.187555859,0.197463746,-6.014045026,2.01E-09,-1.578005938,count,3.92E-05
CDK4,716,CDK4,OK,treatmentcontrol,-1.355376964,0.072101925,-18.79806899,6.48E-75,-1.876125258,count,2.25E-70
WIF1,356,WIF1,OK,treatmentcontrol,-4.260180522,0.315884795,-13.48650075,2.25E-40,-5.770582581,count,7.52E-36
PHLDA1,285,PHLDA1,OK,treatmentcontrol,-3.964280807,0.293308734,-13.51572711,1.55E-40,-4.800357149,count,5.17E-36
CSRP2,1064,CSRP2,OK,treatmentcontrol,-1.626056617,0.077474092,-20.98839216,8.06E-92,-2.312131712,count,2.83E-87
DUSP6,247,DUSP6,OK,treatmentcontrol,-1.238215435,0.158279105,-7.822987368,6.92E-15,-1.52607591,count,1.47E-10
BTG1,2474,BTG1,OK,treatmentcontrol,-1.464937077,0.038245829,-38.30318519,3.33E-265,-2.105127091,count,1.21E-260
ISCU,1675,ISCU,OK,treatmentcontrol,-1.064529925,0.043348181,-24.55766095,2.69E-122,-1.513096163,count,9.56E-118
HSPB8,210,HSPB8,OK,treatmentcontrol,-1.226849977,0.159724827,-7.681022442,2.08E-14,-1.464707778,count,4.39E-10
SRSF9,1174,SRSF9,OK,treatmentcontrol,-1.502508065,0.060796694,-24.71364739,1.05E-123,-2.126153712,count,3.73E-119
CDK2AP1,701,CDK2AP1,OK,treatmentcontrol,-1.583433174,0.081421024,-19.44747305,8.93E-80,-2.203266505,count,3.12E-75
FZD10-AS1,260,FZD10-AS1,OK,treatmentcontrol,-1.058755159,0.131733395,-8.037105248,1.28E-15,-1.355642411,count,2.73E-11
AC079031.1,467,AC079031.1,OK,treatmentcontrol,-1.096220519,0.116606234,-9.401045569,9.88E-21,-1.442002653,count,2.21E-16
PXMP2,1229,PXMP2,OK,treatmentcontrol,-1.046991196,0.053126695,-19.70744068,9.31E-82,-1.477121297,count,3.25E-77
LINC01053,635,LINC01053,OK,treatmentcontrol,-1.30068808,0.103977936,-12.50927007,4.23E-35,-1.76973109,count,1.40E-30
DCLK1,218,DCLK1,OK,treatmentcontrol,-1.543882597,0.159886848,-9.656095035,9.06E-22,-1.980735968,count,2.04E-17
TPT1,3218,TPT1,OK,treatmentcontrol,-1.157380326,0.021646405,-53.46755506,0,-1.668249817,count,0
EBPL,1933,EBPL,OK,treatmentcontrol,-1.003699531,0.037460734,-26.79337572,4.79E-143,-1.431323848,count,1.71E-138
SPRY2,286,SPRY2,OK,treatmentcontrol,-1.277431218,0.12693054,-10.06401787,1.75E-23,-1.648085726,count,4.00E-19
DCT,512,DCT,OK,treatmentcontrol,-2.742867539,0.250065774,-10.96858438,1.64E-27,-3.723166727,count,3.81E-23
ZIC2,467,ZIC2,OK,treatmentcontrol,-1.473566696,0.093870545,-15.69786019,1.39E-53,-1.998473582,count,4.75E-49
EFNB2,204,EFNB2,OK,treatmentcontrol,-1.700288069,0.159242314,-10.67736348,3.51E-26,-2.074713371,count,8.12E-22
F10-AS1,388,F10-AS1,OK,treatmentcontrol,-1.493112921,0.153107245,-9.752072264,3.63E-22,-1.902395343,count,8.20E-18
AL355075.4,493,AL355075.4,OK,treatmentcontrol,-1.859229184,0.200127331,-9.290231253,2.74E-20,-2.395343332,count,6.12E-16
NDRG2,758,NDRG2,OK,treatmentcontrol,-1.193882342,0.081933695,-14.57132311,1.23E-46,-1.64055892,count,4.15E-42
ARHGEF40,252,ARHGEF40,OK,treatmentcontrol,-1.068259704,0.13563931,-7.875738265,4.58E-15,-1.323173042,count,9.76E-11
LRP10,280,LRP10,OK,treatmentcontrol,-1.382812333,0.121490876,-11.38202621,1.85E-29,-1.758289076,count,4.33E-25
HAUS4,229,HAUS4,OK,treatmentcontrol,-1.107882458,0.139045176,-7.967787781,2.22E-15,-1.357468317,count,4.73E-11
SLC22A17,722,SLC22A17,OK,treatmentcontrol,-1.296634228,0.083357022,-15.55518887,1.12E-52,-1.777847708,count,3.81E-48
NRL,1754,NRL,OK,treatmentcontrol,-1.41305493,0.059147447,-23.89037925,2.43E-116,-2.035593852,count,8.61E-112
EGLN3,657,EGLN3,OK,treatmentcontrol,-1.140672281,0.089109996,-12.80072196,1.23E-36,-1.562114361,count,4.08E-32
NFKBIA,1265,NFKBIA,OK,treatmentcontrol,-1.304975332,0.060636494,-21.52128592,3.79E-96,-1.835379514,count,1.33E-91
AL627171.2,1716,AL627171.2,OK,treatmentcontrol,-1.212118282,0.0712031,-17.02339196,2.58E-62,-1.721058576,count,8.87E-58
PYGL,231,PYGL,OK,treatmentcontrol,-1.61940959,0.161685982,-10.01576986,2.82E-23,-2.021002463,count,6.41E-19
