gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
HRAS,925,HRAS,OK,treatmentcontrol,-1.077033318,0.059925355,-17.97291502,2.33E-69,-1.474722868,count,6.07E-65
NAAA,480,NAAA,OK,treatmentcontrol,-1.135604127,0.087829405,-12.92965757,1.90E-37,-1.471449178,count,4.75E-33
AC025164.1,325,AC025164.1,OK,treatmentcontrol,-1.205949527,0.114263014,-10.55415474,1.11E-25,-1.46743919,count,2.68E-21
NEUROD1,3077,NEUROD1,OK,treatmentcontrol,-1.018101471,0.022956776,-44.34862678,0,-1.46354927,count,0
EMC9,1281,EMC9,OK,treatmentcontrol,-1.047349981,0.047594396,-22.00574177,4.61E-101,-1.462431273,count,1.22E-96
BORCS6,254,BORCS6,OK,treatmentcontrol,-1.266216132,0.127020898,-9.968565447,4.04E-23,-1.461010293,count,9.68E-19
RNF113A,772,RNF113A,OK,treatmentcontrol,-1.082198222,0.065001464,-16.64882832,4.14E-60,-1.46079871,count,1.07E-55
NDUFB8,2319,NDUFB8,OK,treatmentcontrol,-1.022228501,0.028098114,-36.38068077,1.32E-248,-1.458471805,count,4.81E-244
HNRNPF,2020,HNRNPF,OK,treatmentcontrol,-1.02458163,0.033579915,-30.51173988,6.61E-183,-1.454053031,count,1.78E-178
GDF10,208,GDF10,OK,treatmentcontrol,-1.285584071,0.142100665,-9.046995431,2.30E-19,-1.451718952,count,5.41E-15
RNF181,1268,RNF181,OK,treatmentcontrol,-1.041435799,0.050360815,-20.67948667,4.50E-90,-1.450436657,count,1.19E-85
TYRO3,233,TYRO3,OK,treatmentcontrol,-1.261582919,0.136349775,-9.252548566,3.58E-20,-1.446479435,count,8.45E-16
CHCHD2,3001,CHCHD2,OK,treatmentcontrol,-1.005177857,0.021454646,-46.85129177,0,-1.442778197,count,0
MAD2L1BP,358,MAD2L1BP,OK,treatmentcontrol,-1.173539017,0.111351423,-10.53905717,1.29E-25,-1.441075949,count,3.13E-21
SDHAF1,437,SDHAF1,OK,treatmentcontrol,-1.131822145,0.091303304,-12.39628904,1.29E-34,-1.440784688,count,3.20E-30
ABCB6,344,ABCB6,OK,treatmentcontrol,-1.171148053,0.108616243,-10.78243933,1.02E-26,-1.439294293,count,2.48E-22
FEN1,487,FEN1,OK,treatmentcontrol,-1.114587144,0.090930148,-12.25761938,6.72E-34,-1.433234341,count,1.67E-29
CCNQ,578,CCNQ,OK,treatmentcontrol,-1.085571191,0.081922416,-13.25121061,3.31E-39,-1.43299403,count,8.32E-35
WDR45B,1034,WDR45B,OK,treatmentcontrol,-1.03443526,0.05722362,-18.07706772,4.11E-70,-1.43151106,count,1.07E-65
FOXG1,204,FOXG1,OK,treatmentcontrol,-1.288168712,0.200635739,-6.420434965,1.53E-10,-1.429746756,count,3.30E-06
GSN,254,GSN,OK,treatmentcontrol,-1.218760011,0.135211281,-9.013744986,3.10E-19,-1.42825369,count,7.27E-15
SNHG12,605,SNHG12,OK,treatmentcontrol,-1.069712154,0.080224831,-13.33392839,1.15E-39,-1.428246994,count,2.90E-35
SYNC,944,SYNC,OK,treatmentcontrol,-1.043543279,0.063192205,-16.51379763,3.36E-59,-1.424787591,count,8.69E-55
JMJD6,630,JMJD6,OK,treatmentcontrol,-1.072022751,0.075612313,-14.17788599,1.72E-44,-1.422992028,count,4.36E-40
SNHG15,643,SNHG15,OK,treatmentcontrol,-1.067778931,0.077931106,-13.70157542,9.81E-42,-1.419542316,count,2.48E-37
PDK1,1063,PDK1,OK,treatmentcontrol,-1.021693397,0.05876643,-17.3856637,3.50E-65,-1.418946013,count,9.08E-61
CCDC121,355,CCDC121,OK,treatmentcontrol,-1.152253019,0.107304517,-10.73815955,1.62E-26,-1.415719192,count,3.95E-22
UCKL1,995,UCKL1,OK,treatmentcontrol,-1.027494139,0.054409304,-18.88453008,4.52E-76,-1.415380919,count,1.18E-71
TIMP1,866,TIMP1,OK,treatmentcontrol,-1.028017008,0.064369597,-15.9705366,1.32E-55,-1.411402842,count,3.40E-51
ANXA5,904,ANXA5,OK,treatmentcontrol,-1.027857258,0.069603147,-14.76739637,5.12E-48,-1.409204675,count,1.30E-43
SF3B4,562,SF3B4,OK,treatmentcontrol,-1.069952041,0.081426415,-13.14010986,1.35E-38,-1.40444403,count,3.40E-34
MATK,1076,MATK,OK,treatmentcontrol,-1.010096458,0.052316619,-19.30737267,2.82E-79,-1.402512633,count,7.39E-75
CCDC115,653,CCDC115,OK,treatmentcontrol,-1.056788506,0.075663232,-13.96700197,2.92E-43,-1.402044468,count,7.41E-39
SLC39A1,318,SLC39A1,OK,treatmentcontrol,-1.161034302,0.119878594,-9.685084445,6.28E-22,-1.400503916,count,1.50E-17
NAB2,233,NAB2,OK,treatmentcontrol,-1.221856815,0.135013794,-9.049866548,2.24E-19,-1.398831922,count,5.27E-15
TRAF4,549,TRAF4,OK,treatmentcontrol,-1.067372616,0.084164388,-12.68199822,4.04E-36,-1.397756783,count,1.01E-31
ARPC5,1179,ARPC5,OK,treatmentcontrol,-1.005402267,0.052654786,-19.0942238,1.18E-77,-1.396031373,count,3.10E-73
ZFP28,214,ZFP28,OK,treatmentcontrol,-1.260956156,0.131678412,-9.576027972,1.77E-21,-1.395721502,count,4.20E-17
PAQR4,1095,PAQR4,OK,treatmentcontrol,-1.006576217,0.050620057,-19.88492855,9.50E-84,-1.395268278,count,2.50E-79
GUCY1A2,297,GUCY1A2,OK,treatmentcontrol,-1.11670925,0.110413616,-10.11387266,9.62E-24,-1.393630103,count,2.31E-19
PSRC1,362,PSRC1,OK,treatmentcontrol,-1.126620548,0.105966498,-10.63185599,4.94E-26,-1.392063827,count,1.20E-21
ZIC2,891,ZIC2,OK,treatmentcontrol,-1.0092106,0.066928008,-15.07904737,6.21E-50,-1.386216156,count,1.59E-45
NOL3,973,NOL3,OK,treatmentcontrol,-1.003940054,0.057540239,-17.44761705,1.28E-65,-1.383025588,count,3.33E-61
PIM3,545,PIM3,OK,treatmentcontrol,-1.057272135,0.084545592,-12.50534898,3.46E-35,-1.3816444,count,8.62E-31
AL359258.2,211,AL359258.2,OK,treatmentcontrol,-1.252025662,0.133494807,-9.378834233,1.12E-20,-1.380786834,count,2.65E-16
OTUD1,450,OTUD1,OK,treatmentcontrol,-1.076487435,0.090328177,-11.91751528,3.61E-32,-1.369623551,count,8.93E-28
ZSCAN1,216,ZSCAN1,OK,treatmentcontrol,-1.235232586,0.142827707,-8.648410111,7.61E-18,-1.367366745,count,1.77E-13
CHCHD7,693,CHCHD7,OK,treatmentcontrol,-1.019726273,0.070841731,-14.39442911,9.01E-46,-1.367242165,count,2.29E-41
CITED1,266,CITED1,OK,treatmentcontrol,-1.158656087,0.12942633,-8.952244031,5.36E-19,-1.366182139,count,1.26E-14
PANK4,235,PANK4,OK,treatmentcontrol,-1.188823565,0.129081632,-9.209858464,5.29E-20,-1.354169943,count,1.25E-15
NANP,266,NANP,OK,treatmentcontrol,-1.152437368,0.119251334,-9.663936884,7.68E-22,-1.343202384,count,1.83E-17
DDX41,310,DDX41,OK,treatmentcontrol,-1.108780857,0.112246446,-9.878093228,9.77E-23,-1.341770384,count,2.34E-18
AL135925.1,406,AL135925.1,OK,treatmentcontrol,-1.057983964,0.096209352,-10.99668528,1.04E-27,-1.336076327,count,2.54E-23
CCDC86,305,CCDC86,OK,treatmentcontrol,-1.108441448,0.114060576,-9.718006757,4.58E-22,-1.335218822,count,1.09E-17
IAH1,465,IAH1,OK,treatmentcontrol,-1.040707404,0.09346173,-11.13511815,2.34E-28,-1.3335871,count,5.71E-24
CD27-AS1,236,CD27-AS1,OK,treatmentcontrol,-1.16977537,0.133001575,-8.795199379,2.13E-18,-1.330139246,count,4.98E-14
NFASC,345,NFASC,OK,treatmentcontrol,-1.067706135,0.105415228,-10.12857592,8.31E-24,-1.327627161,count,2.00E-19
RPARP-AS1,360,RPARP-AS1,OK,treatmentcontrol,-1.064342419,0.107816843,-9.871763919,1.04E-22,-1.325227157,count,2.49E-18
Z99127.4,251,Z99127.4,OK,treatmentcontrol,-1.141307448,0.128485292,-8.882786736,9.90E-19,-1.324465716,count,2.31E-14
LZTS2,287,LZTS2,OK,treatmentcontrol,-1.11272218,0.114942706,-9.680668047,6.55E-22,-1.324119318,count,1.56E-17
PELO,441,PELO,OK,treatmentcontrol,-1.033904212,0.087938926,-11.75707113,2.28E-31,-1.321115291,count,5.63E-27
MEX3D,302,MEX3D,OK,treatmentcontrol,-1.102804743,0.115039002,-9.58635524,1.60E-21,-1.318197558,count,3.81E-17
MT3,382,MT3,OK,treatmentcontrol,-1.007175635,0.119746346,-8.410909142,5.70E-17,-1.317084797,count,1.32E-12
C12orf29,483,C12orf29,OK,treatmentcontrol,-1.019319176,0.090117082,-11.31105391,3.41E-29,-1.312813044,count,8.35E-25
RASSF1,464,RASSF1,OK,treatmentcontrol,-1.016963642,0.091984223,-11.05584861,5.51E-28,-1.31250151,count,1.35E-23
PPFIA4,330,PPFIA4,OK,treatmentcontrol,-1.070439459,0.117634846,-9.099680036,1.43E-19,-1.310760355,count,3.37E-15
ARMCX5,258,ARMCX5,OK,treatmentcontrol,-1.126439056,0.126252312,-8.922126136,7.00E-19,-1.3078089,count,1.64E-14
LINC01089,408,LINC01089,OK,treatmentcontrol,-1.038168034,0.101080249,-10.27073084,2.00E-24,-1.306301394,count,4.82E-20
ZMYND19,345,ZMYND19,OK,treatmentcontrol,-1.059615951,0.101589583,-10.43036023,3.95E-25,-1.297816681,count,9.55E-21
TIGD1,239,TIGD1,OK,treatmentcontrol,-1.133243346,0.133383868,-8.496105016,2.79E-17,-1.297368105,count,6.45E-13
TMEM240,284,TMEM240,OK,treatmentcontrol,-1.091207951,0.122069452,-8.939238573,6.02E-19,-1.292839835,count,1.41E-14
MIEF2,202,MIEF2,OK,treatmentcontrol,-1.183517288,0.145514745,-8.133315233,5.62E-16,-1.292215286,count,1.29E-11
LENG1,440,LENG1,OK,treatmentcontrol,-1.00600536,0.092430702,-10.8838875,3.48E-27,-1.288220218,count,8.48E-23
ULK3,315,ULK3,OK,treatmentcontrol,-1.05549949,0.115399972,-9.146444932,9.40E-20,-1.27249079,count,2.21E-15
TNFAIP3,368,TNFAIP3,OK,treatmentcontrol,-1.007784587,0.100674189,-10.01035709,2.68E-23,-1.268400612,count,6.42E-19
ZBTB14,236,ZBTB14,OK,treatmentcontrol,-1.093105346,0.131186194,-8.332472458,1.10E-16,-1.263264032,count,2.53E-12
MRPL30,261,MRPL30,OK,treatmentcontrol,-1.082763993,0.130162812,-8.318535644,1.23E-16,-1.262923661,count,2.84E-12
TYMSOS,214,TYMSOS,OK,treatmentcontrol,-1.103525984,0.163960276,-6.730447222,1.95E-11,-1.247016817,count,4.26E-07
CBX7,291,CBX7,OK,treatmentcontrol,-1.014884771,0.120231197,-8.441110117,4.43E-17,-1.219930336,count,1.02E-12
STX10,262,STX10,OK,treatmentcontrol,-1.046615478,0.129803705,-8.063063235,9.90E-16,-1.21702541,count,2.27E-11
ARRDC1,262,ARRDC1,OK,treatmentcontrol,-1.041861193,0.125527636,-8.299855121,1.44E-16,-1.214917395,count,3.31E-12
CENPB,292,CENPB,OK,treatmentcontrol,-1.00446801,0.110848477,-9.061631093,2.02E-19,-1.206485474,count,4.74E-15
KREMEN2,242,KREMEN2,OK,treatmentcontrol,-1.039011286,0.12453543,-8.343097942,1.00E-16,-1.203381603,count,2.31E-12
ATOH8,204,ATOH8,OK,treatmentcontrol,-1.06958423,0.143949564,-7.430270692,1.33E-13,-1.191050712,count,2.99E-09
SGMS1-AS1,273,SGMS1-AS1,OK,treatmentcontrol,-1.000796356,0.123297893,-8.116897474,6.41E-16,-1.182172476,count,1.47E-11
DXO,240,DXO,OK,treatmentcontrol,-1.007059687,0.139715133,-7.207949943,6.83E-13,-1.163105145,count,1.52E-08
RHOF,206,RHOF,OK,treatmentcontrol,-1.051511449,0.148270711,-7.0918352,1.57E-12,-1.157158831,count,3.49E-08
MOCS3,216,MOCS3,OK,treatmentcontrol,-1.012873656,0.130457815,-7.763993713,1.05E-14,-1.13192963,count,2.39E-10
LSR,205,LSR,OK,treatmentcontrol,-1.00029115,0.124458879,-8.037121649,1.22E-15,-1.128677932,count,2.79E-11
