gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
PRKN,550,PRKN,OK,treatmentcontrol,4.249855344,0.338463291,12.55632578,1.96E-35,4.864162745,count,4.76E-31
EIF2AK3,760,EIF2AK3,OK,treatmentcontrol,3.618380076,0.19837628,18.23998347,3.31E-71,4.858327533,count,8.24E-67
GRIP1,302,GRIP1,OK,treatmentcontrol,4.393472552,0.473161823,9.28534878,2.69E-20,4.794976804,count,6.28E-16
AC104041.1,719,AC104041.1,OK,treatmentcontrol,3.676218948,0.193724376,18.97654297,1.17E-76,4.760165379,count,2.91E-72
CCDC144NL,525,CCDC144NL,OK,treatmentcontrol,4.559032426,0.390858774,11.66414248,6.82E-31,4.718253838,count,1.64E-26
IGSF1,453,IGSF1,OK,treatmentcontrol,4.902047353,0.413908683,11.84330639,8.84E-32,4.693270288,count,2.13E-27
SYN3,401,SYN3,OK,treatmentcontrol,4.144731542,0.340467082,12.17366308,1.89E-33,4.658231124,count,4.58E-29
LINC02294,447,LINC02294,OK,treatmentcontrol,5.028547966,0.540677627,9.300455055,2.34E-20,4.613196173,count,5.47E-16
AC068931.1,466,AC068931.1,OK,treatmentcontrol,4.57221231,0.481102028,9.503623027,3.56E-21,4.598901596,count,8.32E-17
ZNF385D,901,ZNF385D,OK,treatmentcontrol,3.307643954,0.126567792,26.1333781,3.76E-138,4.553519169,count,1.37E-133
AL161757.4,963,AL161757.4,OK,treatmentcontrol,3.344249513,0.130755598,25.57633905,7.40E-133,4.550690441,count,1.86E-128
ANKUB1,391,ANKUB1,OK,treatmentcontrol,6.230071772,0.868423806,7.173999294,8.78E-13,4.534666202,count,1.95E-08
CACNA1C,499,CACNA1C,OK,treatmentcontrol,3.734075471,0.284678882,13.11679827,1.93E-38,4.484250622,count,4.70E-34
LHFPL3,1047,LHFPL3,OK,treatmentcontrol,3.196052889,0.112202809,28.48460679,2.48E-161,4.456026421,count,9.06E-157
AC079142.1,324,AC079142.1,OK,treatmentcontrol,5.523601965,0.780238549,7.079375882,1.73E-12,4.454451097,count,3.83E-08
PDZRN3,578,PDZRN3,OK,treatmentcontrol,3.588545359,0.254080939,14.12363075,3.87E-44,4.435338694,count,9.49E-40
CTNNA2,433,CTNNA2,OK,treatmentcontrol,3.917635417,0.335348126,11.68229405,5.55E-31,4.396399038,count,1.34E-26
ASTN2,581,ASTN2,OK,treatmentcontrol,3.42629985,0.206249778,16.61238082,8.45E-60,4.351564756,count,2.09E-55
LINC01876,373,LINC01876,OK,treatmentcontrol,3.985802851,0.379627397,10.49924974,2.00E-25,4.302112902,count,4.75E-21
NAALADL2,747,NAALADL2,OK,treatmentcontrol,3.217865696,0.162420333,19.81196342,4.69E-83,4.277442947,count,1.17E-78
KCTD16,691,KCTD16,OK,treatmentcontrol,3.173715912,0.169503757,18.72357268,9.12E-75,4.264070426,count,2.27E-70
AL513327.1,397,AL513327.1,OK,treatmentcontrol,5.017896059,0.574035074,8.741445057,3.45E-18,4.256924054,count,7.97E-14
AC068282.1,387,AC068282.1,OK,treatmentcontrol,4.749790903,0.510028483,9.312795384,2.09E-20,4.226964964,count,4.88E-16
NCKAP5,1406,NCKAP5,OK,treatmentcontrol,2.967830198,0.107328442,27.65185204,5.68E-153,4.223654779,count,2.07E-148
B3GALT5,647,B3GALT5,OK,treatmentcontrol,3.371541619,0.184672718,18.25684738,2.49E-71,4.209509987,count,6.21E-67
DLG2,1197,DLG2,OK,treatmentcontrol,2.957784343,0.096892466,30.52646369,1.77E-182,4.182125386,count,6.48E-178
DLEU1,694,DLEU1,OK,treatmentcontrol,3.138991653,0.160983206,19.49887645,1.24E-80,4.181875051,count,3.10E-76
AP000829.1,264,AP000829.1,OK,treatmentcontrol,5.321108115,0.740300577,7.187767073,7.95E-13,4.175782511,count,1.77E-08
AC116903.2,303,AC116903.2,OK,treatmentcontrol,4.525030553,0.512630474,8.827080689,1.64E-18,4.169982933,count,3.79E-14
RTN1,888,RTN1,OK,treatmentcontrol,3.035634231,0.126033551,24.08592153,4.37E-119,4.147165049,count,1.10E-114
