gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
CCSER1,933,CCSER1,OK,treatmentcontrol,3.648059412,0.135859325,26.85174095,1.82E-145,5.021051349,count,4.87E-141
BTBD9,764,BTBD9,OK,treatmentcontrol,3.941234971,0.213592693,18.45210579,7.47E-73,5.014978794,count,1.95E-68
AC233296.1,620,AC233296.1,OK,treatmentcontrol,4.355540732,0.335526773,12.98120176,9.98E-38,4.98518377,count,2.50E-33
HCG17,581,HCG17,OK,treatmentcontrol,4.85711482,0.426418158,11.39049716,1.41E-29,4.962419441,count,3.47E-25
AC090709.1,601,AC090709.1,OK,treatmentcontrol,6.54337059,0.995436335,6.573369247,5.59E-11,4.924936815,count,1.22E-06
AC097654.1,617,AC097654.1,OK,treatmentcontrol,6.508254134,1.043947108,6.234275745,5.04E-10,4.875899033,count,1.08E-05
RAD51B,791,RAD51B,OK,treatmentcontrol,3.757096342,0.177498747,21.1668894,4.75E-94,4.860010053,count,1.26E-89
BCAS3,926,BCAS3,OK,treatmentcontrol,3.6575682,0.149261471,24.5044363,3.66E-123,4.853370546,count,9.76E-119
STXBP5L,638,STXBP5L,OK,treatmentcontrol,3.678771167,0.185540282,19.82734488,2.68E-83,4.846560718,count,7.05E-79
LINC01876,456,LINC01876,OK,treatmentcontrol,5.215214555,0.582029534,8.960395052,4.99E-19,4.833672753,count,1.17E-14
PPM1E,904,PPM1E,OK,treatmentcontrol,3.589709875,0.136030284,26.3890494,5.86E-141,4.827083447,count,1.57E-136
RORA-AS1,626,RORA-AS1,OK,treatmentcontrol,4.760826432,0.404184695,11.77883895,1.78E-31,4.827071768,count,4.39E-27
LINC01456,546,LINC01456,OK,treatmentcontrol,5.207878743,0.552864357,9.419812792,7.65E-21,4.823405894,count,1.81E-16
