gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
GRIPAP1,230,GRIPAP1,OK,treatmentcontrol,-1.325067003,0.169536288,-7.815831171,1.47E-14,-1.801114545,count,3.21E-10
ZNF428,628,ZNF428,OK,treatmentcontrol,-1.26186506,0.080230542,-15.72798877,1.28E-49,-1.79814968,count,4.67E-45
DST,530,DST,OK,treatmentcontrol,-1.261100927,0.106877923,-11.79945205,4.77E-30,-1.794342383,count,1.10E-25
HNRNPA3,644,HNRNPA3,OK,treatmentcontrol,-1.255685242,0.072106944,-17.41420694,5.04E-59,-1.792899574,count,1.84E-54
H3F3B,925,H3F3B,OK,treatmentcontrol,-1.24199365,0.035752603,-34.73855224,2.37E-170,-1.790406955,count,8.67E-166
PLPPR3,226,PLPPR3,OK,treatmentcontrol,-1.319052071,0.174829638,-7.544785231,1.07E-13,-1.786133233,count,2.33E-09
ZNF195,206,ZNF195,OK,treatmentcontrol,-1.32102233,0.172061558,-7.677614578,4.08E-14,-1.781499283,count,8.89E-10
NOC2L,224,NOC2L,OK,treatmentcontrol,-1.314911278,0.168992336,-7.780892948,1.91E-14,-1.780343657,count,4.16E-10
C15orf61,363,C15orf61,OK,treatmentcontrol,-1.274022047,0.122739239,-10.3799083,5.82E-24,-1.775996376,count,1.33E-19
AC097534.2,214,AC097534.2,OK,treatmentcontrol,-1.300957013,0.182167813,-7.14153062,1.86E-12,-1.773161768,count,3.98E-08
ZNF326,498,ZNF326,OK,treatmentcontrol,-1.247093741,0.101645324,-12.26907142,3.46E-32,-1.769048888,count,8.02E-28
SRSF1,386,SRSF1,OK,treatmentcontrol,-1.262139059,0.120653204,-10.46088306,2.71E-24,-1.766678775,count,6.19E-20
ZNF821,220,ZNF821,OK,treatmentcontrol,-1.30732146,0.174827262,-7.477789468,1.74E-13,-1.764935628,count,3.77E-09
ZNRD2,304,ZNRD2,OK,treatmentcontrol,-1.271819436,0.138780936,-9.16422296,3.10E-19,-1.764614106,count,6.96E-15
