gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
ERO1A,401,ERO1A,OK,treatmentcontrol,1.06671628,0.101315523,10.52865592,3.36E-25,1.464470778,count,1.17E-20
NEXMIF,206,NEXMIF,OK,treatmentcontrol,1.112351453,0.116766025,9.526328028,5.03E-21,1.464064786,count,1.72E-16
ATP13A3,352,ATP13A3,OK,treatmentcontrol,1.075891901,0.095399195,11.27778804,1.48E-28,1.463978801,count,5.19E-24
BTRC,408,BTRC,OK,treatmentcontrol,1.070417862,0.091843693,11.65477807,2.56E-30,1.463687912,count,8.98E-26
GAS7,262,GAS7,OK,treatmentcontrol,1.089901989,0.111696728,9.757689503,5.89E-22,1.462690156,count,2.03E-17
ZFX,532,ZFX,OK,treatmentcontrol,1.0513968,0.077923982,13.49259599,1.34E-39,1.462444457,count,4.75E-35
PIK3C2A,634,PIK3C2A,OK,treatmentcontrol,1.04126566,0.073797486,14.10977151,5.78E-43,1.461693378,count,2.06E-38
CDK17,330,CDK17,OK,treatmentcontrol,1.085223229,0.110118625,9.855037938,2.36E-22,1.461581598,count,8.12E-18
ITGB8,513,ITGB8,OK,treatmentcontrol,1.039674514,0.072735096,14.2939869,5.43E-44,1.461549102,count,1.94E-39
NIN,377,NIN,OK,treatmentcontrol,1.061380981,0.09946771,10.67060841,8.06E-26,1.461484583,count,2.80E-21
RIN2,498,RIN2,OK,treatmentcontrol,1.039976283,0.063768292,16.30867387,6.87E-56,1.460708292,count,2.47E-51
RASGRF2,381,RASGRF2,OK,treatmentcontrol,1.051798833,0.094898422,11.08341752,1.15E-27,1.460158536,count,4.01E-23
ELOVL2,201,ELOVL2,OK,treatmentcontrol,1.140934589,0.163123192,6.99431255,3.74E-12,1.460032834,count,8.56E-08
SPIRE1,413,SPIRE1,OK,treatmentcontrol,1.059569106,0.086594012,12.23605519,3.93E-33,1.459978418,count,1.38E-28
ATAD2B,368,ATAD2B,OK,treatmentcontrol,1.074024118,0.116839091,9.192335415,1.03E-19,1.458252581,count,3.50E-15
PARP11,217,PARP11,OK,treatmentcontrol,1.138129984,0.137590462,8.271866883,2.53E-16,1.457679572,count,8.48E-12
AGBL5,236,AGBL5,OK,treatmentcontrol,1.124660182,0.122670219,9.168159899,1.27E-19,1.457317292,count,4.33E-15
AFF1,601,AFF1,OK,treatmentcontrol,1.037783156,0.085314481,12.16420871,8.87E-33,1.455022549,count,3.13E-28
DHX32,464,DHX32,OK,treatmentcontrol,1.048647862,0.076899912,13.63652881,2.25E-40,1.454694368,count,8.00E-36
FRMPD1,254,FRMPD1,OK,treatmentcontrol,1.092806857,0.163700432,6.675650407,3.26E-11,1.454063899,count,7.38E-07
SIL1,481,SIL1,OK,treatmentcontrol,1.042847785,0.069662337,14.97003723,7.52E-48,1.453168627,count,2.69E-43
THSD7A,254,THSD7A,OK,treatmentcontrol,1.080121697,0.135535923,7.969265101,2.80E-15,1.452617645,count,9.35E-11
PEX5L,360,PEX5L,OK,treatmentcontrol,1.040180021,0.148872761,6.987040574,3.93E-12,1.452536136,count,9.00E-08
GALNT2,349,GALNT2,OK,treatmentcontrol,1.062298737,0.069525806,15.27920068,1.16E-49,1.452327028,count,4.17E-45
CADM1,1057,CADM1,OK,treatmentcontrol,1.012645456,0.050611549,20.00818951,1.32E-80,1.451281535,count,4.80E-76
MGAT5,296,MGAT5,OK,treatmentcontrol,1.083791018,0.120054817,9.027467982,4.38E-19,1.451060288,count,1.49E-14
LRP6,413,LRP6,OK,treatmentcontrol,1.0506908,0.08139001,12.90933372,1.56E-36,1.450798683,count,5.52E-32
DCAKD,286,DCAKD,OK,treatmentcontrol,1.092806857,0.103632264,10.54504475,2.85E-25,1.450771607,count,9.90E-21
DDAH1,344,DDAH1,OK,treatmentcontrol,1.056820967,0.08471845,12.47450784,2.55E-34,1.449870497,count,9.00E-30
