gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
ATP5MD,1717,ATP5MD,OK,treatmentcontrol,-1.017334814,0.050415531,-20.1789963,5.71E-85,-1.45172997,count,2.06E-80
C9orf16,1119,C9orf16,OK,treatmentcontrol,-1.029047135,0.078425826,-13.12127892,2.82E-38,-1.451264,count,9.92E-34
RRS1,202,RRS1,OK,treatmentcontrol,-1.280138024,0.229799337,-5.570677611,2.76E-08,-1.451159291,count,0.000865671
DAZAP1,622,DAZAP1,OK,treatmentcontrol,-1.077224797,0.121567457,-8.861127966,1.34E-18,-1.450789058,count,4.50E-14
ATP6V0C,1624,ATP6V0C,OK,treatmentcontrol,-1.020145973,0.057286243,-17.80787,1.74E-67,-1.45049802,count,6.26E-63
RPUSD2,300,RPUSD2,OK,treatmentcontrol,-1.180121954,0.17375994,-6.791680257,1.33E-11,-1.450165426,count,4.32E-07
MOAP1,745,MOAP1,OK,treatmentcontrol,-1.059318415,0.104519201,-10.13515603,9.34E-24,-1.449902332,count,3.20E-19
THAP7,513,THAP7,OK,treatmentcontrol,-1.092289895,0.136119649,-8.024483606,1.45E-15,-1.44964215,count,4.83E-11
MRPL4,766,MRPL4,OK,treatmentcontrol,-1.055130322,0.097502394,-10.82158372,8.53E-27,-1.448939908,count,2.95E-22
ARPC2,1462,ARPC2,OK,treatmentcontrol,-1.019817517,0.058707533,-17.37115259,1.87E-64,-1.44855393,count,6.72E-60
SPINT2,1123,SPINT2,OK,treatmentcontrol,-1.029617965,0.081857954,-12.57810531,2.18E-35,-1.447716311,count,7.65E-31
MRPL52,830,MRPL52,OK,treatmentcontrol,-1.044070475,0.090289912,-11.56353402,2.78E-30,-1.447290011,count,9.64E-26
BAX,786,BAX,OK,treatmentcontrol,-1.047699823,0.098242072,-10.66447194,4.39E-26,-1.44619369,count,1.51E-21
BRMS1,307,BRMS1,OK,treatmentcontrol,-1.167372561,0.179755225,-6.494234377,9.75E-11,-1.445478173,count,3.14E-06
ATP6V0B,1912,ATP6V0B,OK,treatmentcontrol,-1.010192532,0.048512771,-20.82322888,5.24E-90,-1.444717972,count,1.90E-85
EIF3I,1156,EIF3I,OK,treatmentcontrol,-1.027177453,0.075451189,-13.61380066,5.47E-41,-1.444703284,count,1.93E-36
PUF60,919,PUF60,OK,treatmentcontrol,-1.040211839,0.085819061,-12.12098842,4.86E-33,-1.443658544,count,1.69E-28
NENF,572,NENF,OK,treatmentcontrol,-1.064607018,0.116675086,-9.124544531,1.29E-19,-1.44246633,count,4.38E-15
SNCB,649,SNCB,OK,treatmentcontrol,-1.052127305,0.11872386,-8.861970147,1.33E-18,-1.442361345,count,4.47E-14
TSSC4,815,TSSC4,OK,treatmentcontrol,-1.048086895,0.096601905,-10.84954686,6.36E-27,-1.441813743,count,2.20E-22
TM2D2,452,TM2D2,OK,treatmentcontrol,-1.103974881,0.153798382,-7.178065634,8.89E-13,-1.441738489,count,2.91E-08
DDX41,332,DDX41,OK,treatmentcontrol,-1.151922703,0.176353382,-6.531900258,7.61E-11,-1.441028964,count,2.45E-06
TMED2,964,TMED2,OK,treatmentcontrol,-1.032215272,0.081341098,-12.68995987,5.66E-36,-1.440460455,count,1.99E-31
PPIB,1558,PPIB,OK,treatmentcontrol,-1.012652856,0.057154592,-17.71778633,7.43E-67,-1.440116319,count,2.67E-62
BOLA3,621,BOLA3,OK,treatmentcontrol,-1.059434724,0.113036395,-9.372509795,1.36E-20,-1.438829732,count,4.61E-16
BLOC1S2,922,BLOC1S2,OK,treatmentcontrol,-1.032696512,0.086490795,-11.93995854,3.93E-32,-1.436958203,count,1.37E-27
TMEM147,979,TMEM147,OK,treatmentcontrol,-1.028652341,0.078731393,-13.06533895,5.66E-38,-1.436666379,count,1.99E-33
MAP2K2,1155,MAP2K2,OK,treatmentcontrol,-1.021027654,0.069756379,-14.63705077,6.72E-47,-1.436109666,count,2.38E-42
SAP18,1665,SAP18,OK,treatmentcontrol,-1.008329787,0.090421645,-11.15142047,2.55E-28,-1.43586433,count,8.83E-24
TRAF4,539,TRAF4,OK,treatmentcontrol,-1.070691321,0.122053376,-8.77232041,2.89E-18,-1.435781491,count,9.73E-14
GHITM,959,GHITM,OK,treatmentcontrol,-1.029403178,0.082943772,-12.41085568,1.61E-34,-1.434892307,count,5.63E-30
ARL16,1014,ARL16,OK,treatmentcontrol,-1.028340059,0.081147193,-12.67252781,6.99E-36,-1.433929288,count,2.45E-31
COPS9,1243,COPS9,OK,treatmentcontrol,-1.015969043,0.067329485,-15.08951155,1.25E-49,-1.433345322,count,4.44E-45
TMEM9,814,TMEM9,OK,treatmentcontrol,-1.040058805,0.099796077,-10.42184058,5.29E-25,-1.432591799,count,1.82E-20
CDKN1B,743,CDKN1B,OK,treatmentcontrol,-1.044878091,0.108553464,-9.625469809,1.29E-21,-1.430968929,count,4.38E-17
GLUL,634,GLUL,OK,treatmentcontrol,-1.045755348,0.130591999,-8.007805665,1.66E-15,-1.430918475,count,5.52E-11
YPEL3,922,YPEL3,OK,treatmentcontrol,-1.031459331,0.093826419,-10.99327191,1.39E-27,-1.430604383,count,4.80E-23
KRTCAP2,1153,KRTCAP2,OK,treatmentcontrol,-1.014560102,0.076271307,-13.30198923,2.92E-39,-1.429268705,count,1.03E-34
NUDC,1405,NUDC,OK,treatmentcontrol,-1.007499794,0.061155147,-16.47448908,2.01E-58,-1.427969909,count,7.20E-54
WDR46,366,WDR46,OK,treatmentcontrol,-1.119182817,0.166295957,-6.730066305,2.03E-11,-1.427012404,count,6.56E-07
