gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
DYNC2LI1,239,DYNC2LI1,OK,treatmentcontrol,1.067320441,0.104622897,10.20159519,3.07E-23,1.490696388,count,6.99E-19
ANKRD37,384,ANKRD37,OK,treatmentcontrol,1.037303762,0.093967041,11.03901693,1.03E-26,1.480606337,count,2.36E-22
MDM2,224,MDM2,OK,treatmentcontrol,1.057056453,0.11932293,8.858787286,4.02E-18,1.479819147,count,8.98E-14
PDK3,201,PDK3,OK,treatmentcontrol,1.065528968,0.12997833,8.197743153,8.05E-16,1.474636901,count,1.77E-11
CTNND2,323,CTNND2,OK,treatmentcontrol,1.038387527,0.097677088,10.63081981,5.39E-25,1.472133289,count,1.23E-20
GINM1,302,GINM1,OK,treatmentcontrol,1.03663932,0.085555579,12.11656013,1.74E-31,1.46197719,count,4.03E-27
UBE2E1,296,UBE2E1,OK,treatmentcontrol,1.032493687,0.092712091,11.13655917,3.92E-27,1.45510376,count,9.00E-23
CBLB,214,CBLB,OK,treatmentcontrol,1.043895471,0.128280522,8.137599184,1.28E-15,1.451650606,count,2.82E-11
PCSK1N,620,PCSK1N,OK,treatmentcontrol,1.010098423,0.051146308,19.74919517,8.29E-73,1.450753171,count,3.03E-68
DECR1,202,DECR1,OK,treatmentcontrol,1.037991155,0.134532637,7.71553413,3.09E-14,1.439350954,count,6.73E-10
TIMP1,350,TIMP1,OK,treatmentcontrol,1.004809811,0.0840287,11.95793589,9.18E-31,1.431044747,count,2.12E-26
SMARCA1,346,SMARCA1,OK,treatmentcontrol,1.007717264,0.084682699,11.8999191,1.68E-30,1.430053594,count,3.89E-26
SPAG16,333,SPAG16,OK,treatmentcontrol,1.008893213,0.092453715,10.91241398,3.55E-26,1.428019902,count,8.14E-22
PKIG,230,PKIG,OK,treatmentcontrol,1.023854266,0.121156605,8.450668192,1.10E-16,1.426773567,count,2.44E-12
DNPH1,274,DNPH1,OK,treatmentcontrol,1.010250187,0.098735854,10.23184739,2.32E-23,1.421354977,count,5.28E-19
ST5,253,ST5,OK,treatmentcontrol,1.012885224,0.096612781,10.48396718,2.18E-24,1.420029557,count,4.98E-20
C11orf49,255,C11orf49,OK,treatmentcontrol,1.012885219,0.096759313,10.46809021,2.53E-24,1.417470572,count,5.78E-20
NGLY1,232,NGLY1,OK,treatmentcontrol,1.012885234,0.120092232,8.434227716,1.26E-16,1.416639817,count,2.78E-12
TEAD1,271,TEAD1,OK,treatmentcontrol,1.002984163,0.097255768,10.31285012,1.09E-23,1.413271002,count,2.48E-19
MSN,203,MSN,OK,treatmentcontrol,1.016877256,0.122254973,8.31767598,3.16E-16,1.412673407,count,6.97E-12
AEBP2,212,AEBP2,OK,treatmentcontrol,1.008709863,0.127455687,7.914200483,7.03E-15,1.398987043,count,1.54E-10
SMARCA2,216,SMARCA2,OK,treatmentcontrol,1.001003906,0.112623285,8.88807239,3.15E-18,1.391090107,count,7.05E-14
DENND5B,218,DENND5B,OK,treatmentcontrol,1.001003906,0.119469532,8.378738007,1.95E-16,1.391090107,count,4.32E-12
